annotation_id,image_id,category_id,bbox_x,bbox_y,bbox_w,bbox_h,score
2681,768,20876,83.91255187988281,724.0189208984375,331.55039978027344,240.9056396484375,0.9811154603958131
2682,768,3482,624.025634765625,716.627197265625,209.37139892578125,273.79144287109375,0.9726513028144831
2683,768,34596,7.2594990730285645,20.810518264770508,397.4812846183777,459.71899223327637,0.9692941308021541
2684,768,36636,604.8442993164062,203.39320373535156,179.13262939453125,244.9425506591797,0.9552731513977051
2685,772,16550,555.8255615234375,75.11121368408203,294.57415771484375,480.15367889404297,0.984512448310852
2686,772,1899,103.08628845214844,270.02178955078125,206.05857849121094,124.03143310546875,0.9803341031074521
2687,772,31704,166.65673828125,685.9530639648438,248.98800659179688,447.80950927734375,0.9313967227935791
2688,772,33207,639.6520385742188,879.173583984375,210.0523681640625,199.2733154296875,0.615777015686035
2689,773,1899,87.90509796142578,259.4051208496094,201.78694915771484,128.72052001953125,0.9831055998802181
2690,773,16550,528.431884765625,63.91917037963867,283.6947021484375,471.6369819641113,0.976469576358795
2691,773,31704,136.6370391845703,647.5125122070312,255.8262481689453,446.96136474609375,0.927721917629241
2692,773,33207,615.1057739257812,848.410400390625,211.89556884765625,203.0931396484375,0.571390688419342
2693,778,3482,602.045166015625,843.4215698242188,277.721923828125,189.80804443359375,0.9816614389419551
2694,778,30307,91.44337463378906,166.2637176513672,396.71714782714844,403.9800567626953,0.9784115552902221
2695,778,16231,630.7199096679688,218.29502868652344,191.08233642578125,189.6685028076172,0.938020527362823
2696,778,25468,54.63132095336914,856.1381225585938,371.66686630249023,224.16107177734375,0.9127178192138671
2697,779,30307,512.9931640625,691.3328857421875,417.8394775390625,396.6337890625,0.975610017776489
2698,779,3482,130.2291259765625,270.2156677246094,264.21295166015625,191.00579833984375,0.9720296263694761
2699,779,25468,579.6840209960938,234.69985961914062,371.96356201171875,213.75274658203125,0.9465006589889521
2700,779,16231,164.1507110595703,855.4901733398438,193.53321838378906,192.53021240234375,0.9323703646659851
2701,780,30307,69.79070281982422,150.3817596435547,393.98206329345703,390.9223175048828,0.9797568917274471
2702,780,3482,573.98583984375,810.338134765625,281.138916015625,193.89459228515625,0.9670106768608091
2703,780,16231,598.2818603515625,211.85667419433594,190.04986572265625,186.22950744628906,0.9530903100967401
2704,780,25468,15.393080711364746,808.828369140625,379.78108310699463,227.8662109375,0.938109695911407
2705,782,3350,339.6875305175781,182.61483764648438,183.92886352539062,189.40487670898438,0.969131588935852
2706,782,20013,11.88044261932373,615.6021728515625,346.4999589920044,362.92828369140625,0.9253793358802791
2707,782,22073,585.1287841796875,723.7835083007812,191.294921875,199.63134765625,0.709794461727142
2708,785,3482,125.95065307617188,287.4137878417969,280.2534484863281,174.419677734375,0.970025420188903
2709,785,25366,537.7679443359375,692.2899780273438,393.0877685546875,492.22711181640625,0.969886243343353
2710,785,35205,103.36700439453125,683.8359375,207.75454711914062,419.038818359375,0.9546927213668821
2711,785,27652,675.9300537109375,258.1386413574219,214.61114501953125,193.55581665039062,0.9421913027763361
2712,787,3482,147.34471130371094,218.25216674804688,252.84532165527344,223.18801879882812,0.977039158344268
2713,787,34596,545.1209106445312,653.482421875,356.31329345703125,512.7772216796875,0.9262955188751221
2714,787,20237,109.49498748779297,855.5234375,233.65326690673828,227.2523193359375,0.9223446846008301
2715,787,19860,641.5951538085938,274.38592529296875,217.57220458984375,174.29949951171875,0.9120685458183281
2716,788,3482,573.2420654296875,834.32861328125,260.5552978515625,232.1529541015625,0.9738283157348631
2717,788,34596,97.46403503417969,54.28425216674805,347.12757873535156,507.2737922668457,0.9347926974296571
2718,788,19860,91.82099151611328,829.3547973632812,226.86766815185547,171.31719970703125,0.916228115558624
2719,788,20237,614.0171508789062,186.1614990234375,219.7108154296875,216.09793090820312,0.9090884327888481
2720,79,3350,388.30120849609375,845.6331176757812,188.56927490234375,191.72564697265625,0.9678103923797601
2721,79,16261,130.15733337402344,297.1562805175781,241.31629943847656,241.41183471679688,0.966754376888275
2722,79,19231,499.5238037109375,231.2798309326172,340.28607177734375,265.2728729248047,0.8198832273483271
2723,797,16550,38.03456497192383,532.3622436523438,308.9271049499512,475.8043212890625,0.938137590885162
2724,797,3543,146.12889099121094,193.05130004882812,205.7324981689453,196.64739990234375,0.9214868545532221
2725,797,4542,599.9090576171875,190.9367218017578,208.00225830078125,197.81492614746094,0.7956743240356441
2726,798,3543,164.22567749023438,199.5821533203125,209.42498779296875,202.22116088867188,0.9484900236129761
2727,798,16550,72.05610656738281,580.7380981445312,309.26097106933594,458.18487548828125,0.9439350366592401
2728,798,4542,630.939208984375,193.80978393554688,206.2216796875,197.78897094726562,0.7641332745552061
2729,799,3482,601.9066162109375,871.208740234375,258.930908203125,225.007568359375,0.9708865284919731
2730,799,20237,640.2368774414062,181.12066650390625,232.5760498046875,221.27279663085938,0.9170036315917961
2731,799,19860,125.09830474853516,864.95947265625,223.54720306396484,169.3140869140625,0.9046720862388611
2732,799,28762,167.9691925048828,178.67117309570312,218.1958770751953,201.96392822265625,0.8373638391494751
2733,8,3482,585.7249755859375,844.2532958984375,285.845458984375,168.33905029296875,0.970421552658081
2734,8,27652,96.19512176513672,852.3255004882812,221.84146881103516,209.44366455078125,0.9588025808334351
2735,8,20237,622.064697265625,176.11447143554688,228.04364013671875,216.9755859375,0.9425695538520811
2736,8,22346,128.71717834472656,219.38339233398438,207.4186248779297,198.42144775390625,0.918247997760772
2737,80,3350,360.087158203125,193.14596557617188,184.76263427734375,188.18270874023438,0.9644003510475151
2738,80,16261,567.7161254882812,699.7540283203125,254.27960205078125,237.5191650390625,0.961805284023284
2739,80,19231,98.21268463134766,698.450439453125,342.0592575073242,272.47412109375,0.890854060649871
2740,807,3482,156.0048065185547,213.8799591064453,250.0590057373047,222.3152313232422,0.9758962392807001
2741,807,29666,118.44202423095703,839.3568115234375,231.46285247802734,226.2039794921875,0.9568547606468201
2742,807,19860,641.1552734375,273.8004455566406,222.6826171875,179.1416015625,0.8995054364204401
2743,807,25366,615.4923706054688,720.7821655273438,317.7296142578125,510.49310302734375,0.8838447928428651
2744,808,3543,111.87252807617188,208.4207000732422,203.04489135742188,201.7652130126953,0.9575037360191341
2745,808,16550,617.8323364257812,44.732669830322266,328.27215576171875,457.537654876709,0.9405556321144101
2746,808,6562,192.64234924316406,704.84228515625,219.93324279785156,359.274169921875,0.881938159465789
2747,810,16550,588.3186645507812,42.599220275878906,324.8280029296875,440.2566146850586,0.944925904273986
2748,810,3543,93.26887512207031,199.89588928222656,208.0030059814453,197.1454620361328,0.9408189654350281
2749,810,6562,152.6918182373047,664.9976196289062,229.0127716064453,363.51068115234375,0.881507337093353
2750,815,3350,360.69427490234375,167.50982666015625,186.23040771484375,186.78704833984375,0.9657179713249201
2751,815,20237,98.79048919677734,712.6578979492188,236.2480239868164,229.1951904296875,0.9118546843528741
2752,815,32309,518.1923217773438,616.8577270507812,282.91448974609375,350.13671875,0.767218947410583
2753,817,3482,587.9535522460938,844.9747314453125,280.33953857421875,167.59552001953125,0.979737758636474
2754,817,30307,95.33098602294922,155.84722900390625,386.99524688720703,419.59893798828125,0.976270020008087
2755,817,27652,94.97699737548828,851.1100463867188,221.04732513427734,210.24676513671875,0.9591701030731201
2756,817,16231,647.4243774414062,232.82180786132812,193.39605712890625,177.50433349609375,0.9483425617218011
2757,818,30307,519.1165771484375,683.6923828125,398.1463623046875,412.50830078125,0.973601281642913
2758,818,3482,126.85258483886719,288.4463195800781,279.27650451660156,174.26943969726562,0.9694631695747371
2759,818,27652,673.6578369140625,255.63050842285156,219.16986083984375,199.6629180908203,0.9394037723541261
2760,818,16231,140.7715301513672,847.7584228515625,199.58030700683594,192.53564453125,0.928474366664886
2761,819,30307,78.18640899658203,137.80328369140625,374.76671600341797,408.75579833984375,0.975801229476928
2762,819,3482,558.5999755859375,813.0179443359375,287.990234375,173.9190673828125,0.9739137291908261
2763,819,27652,61.2303352355957,811.0460205078125,226.34678268432617,211.6707763671875,0.9569259285926811
2764,819,16231,618.1726684570312,222.20343017578125,192.9000244140625,183.54669189453125,0.9511271119117731
2765,82,2482,630.9765625,96.80850982666016,200.13677978515625,473.95345306396484,0.982160151004791
2766,82,3742,123.11482238769531,834.8203125,327.96376037597656,339.8905029296875,0.9124655723571771
2767,82,22361,613.5651245117188,739.9570922851562,265.28851318359375,414.31353759765625,0.87269902229309
2768,82,19551,120.85466766357422,162.7109375,326.5105667114258,475.86285400390625,0.8704335093498231
2769,820,2482,96.80543518066406,689.2269287109375,209.7893829345703,493.1221923828125,0.9792901277542111
2770,820,3742,481.8477478027344,149.2113800048828,319.3214416503906,300.91819763183594,0.8770617246627801
2771,820,19551,491.0872497558594,640.4130249023438,330.0931091308594,494.59332275390625,0.850773930549621
2772,820,4377,136.65493774414062,104.40227508544922,220.66009521484375,449.19251251220703,0.737184464931488
2773,822,2482,622.3944091796875,70.5185775756836,190.86749267578125,464.32559967041016,0.9861656427383421
2774,822,3742,127.44346618652344,809.5198974609375,340.61277770996094,331.5693359375,0.8864531517028801
2775,822,19551,135.43991088867188,117.2934799194336,312.7001037597656,482.8906021118164,0.8459400534629821
2776,822,4377,595.451416015625,704.9708251953125,234.19110107421875,467.150146484375,0.71651554107666
2777,826,3350,407.17999267578125,860.3126220703125,190.84942626953125,192.3438720703125,0.964251458644866
2778,826,18146,541.7733764648438,313.88714599609375,303.6297607421875,386.58294677734375,0.9513279199600221
2779,826,38161,183.06173706054688,212.72341918945312,245.04806518554688,244.86773681640625,0.9077351093292231
2780,828,3350,380.60235595703125,236.29356384277344,185.2984619140625,182.6892547607422,0.9689052104949951
2781,828,38161,550.312255859375,866.964599609375,255.06787109375,252.4227294921875,0.9509828090667721
2782,828,18146,132.70045471191406,566.8261108398438,306.99717712402344,417.77410888671875,0.9451023936271661
2783,829,3482,537.7676391601562,777.900390625,268.40960693359375,226.16107177734375,0.9717336297035211
2784,829,36636,637.373779296875,172.58580017089844,181.8094482421875,243.48997497558594,0.9614892601966851
2785,829,27776,146.18238830566406,776.1746826171875,179.11988830566406,204.3118896484375,0.9385790228843681
2786,829,28762,97.7175521850586,170.41224670410156,209.81900787353516,197.3565216064453,0.877973675727844
2787,83,2482,94.45303344726562,658.5281372070312,204.25613403320312,491.95318603515625,0.9784352779388421
2788,83,3742,484.6514892578125,127.22046661376953,323.577880859375,296.83016204833984,0.9033765196800231
2789,83,22361,83.6445083618164,118.062255859375,254.02007293701172,394.8408203125,0.8870658278465271
2790,83,19551,512.4498901367188,585.0249633789062,308.96234130859375,506.60272216796875,0.8471684455871581
2791,830,3482,173.61392211914062,276.340576171875,259.8553771972656,217.86184692382812,0.9782100319862361
2792,830,36636,127.84662628173828,828.3695678710938,194.65767669677734,258.30462646484375,0.9767929315567011
2793,830,27776,639.2730102539062,293.8948974609375,174.1922607421875,193.82305908203125,0.953559637069702
2794,830,28762,662.22216796875,891.087646484375,226.77972412109375,214.9656982421875,0.9148868918418881
2795,831,36636,664.0271606445312,179.64317321777344,188.5340576171875,248.21437072753906,0.978214740753173
2796,831,3482,563.9473876953125,812.2315063476562,269.2298583984375,219.69500732421875,0.9764600396156311
2797,831,27776,176.36305236816406,813.7139282226562,177.5244903564453,200.45416259765625,0.9386205077171321
2798,831,28762,111.86991119384766,175.81448364257812,214.2959213256836,204.24880981445312,0.902852952480316
2799,832,1899,623.9210205078125,889.0155029296875,204.2991943359375,141.65087890625,0.9786624312400811
2800,832,16547,610.2227172851562,161.9954071044922,232.30584716796875,224.3048553466797,0.9661785960197441
2801,832,21025,135.56161499023438,872.608642578125,181.99691772460938,169.641357421875,0.78324669599533
2802,832,18109,59.2834358215332,118.74343872070312,309.44587326049805,303.8283386230469,0.7699201703071591
2803,838,16547,591.1474609375,161.7447052001953,236.2540283203125,222.51670837402344,0.9730421304702751
2804,838,1899,142.9563751220703,240.61746215820312,201.3707733154297,128.7901611328125,0.9692241549491881
2805,838,27925,89.382080078125,619.5845947265625,272.0245361328125,487.4346923828125,0.9188323020935051
2806,838,33207,588.27001953125,805.2037353515625,212.529296875,199.92315673828125,0.643534302711486
2807,842,3482,126.84518432617188,308.5307312011719,262.844482421875,197.22079467773438,0.9867649078369141
2808,842,34596,456.3894958496094,672.2704467773438,481.1084289550781,422.38006591796875,0.9770461916923521
2809,842,27732,560.7233276367188,260.8526611328125,305.51300048828125,266.42572021484375,0.968929827213287
2810,842,16261,151.8713836669922,806.6243896484375,247.1699676513672,236.1324462890625,0.9677152633666991
2811,85,29344,588.7584228515625,675.4235229492188,285.386474609375,442.34698486328125,0.9763436317443841
2812,85,1899,162.75723266601562,257.8991394042969,126.65206909179688,200.23788452148438,0.9706083536148071
2813,85,16547,571.623779296875,248.56109619140625,227.27947998046875,229.48983764648438,0.9670029878616331
2814,85,21770,150.50338745117188,851.2706298828125,192.76858520507812,186.6015625,0.7614920735359191
2815,851,2482,630.4852905273438,96.30017852783203,200.9996337890625,475.8772506713867,0.9832555055618281
2816,851,3742,122.48416137695312,833.0448608398438,327.9110412597656,342.34490966796875,0.912399470806121
2817,851,22361,613.9135131835938,739.5286865234375,263.94329833984375,414.3509521484375,0.8714405894279481
2818,851,22626,104.77693939208984,153.74339294433594,315.31082916259766,487.5587921142578,0.8156002163887021
2819,855,2482,622.954345703125,71.47134399414062,190.40216064453125,463.9967956542969,0.9865694046020501
2820,855,12777,90.57459259033203,139.35580444335938,308.69893646240234,525.0039367675781,0.9346591830253601
2821,855,3742,127.5661392211914,809.9384765625,340.7612533569336,330.618896484375,0.8836764693260191
2822,855,4377,595.6865234375,706.19921875,232.7752685546875,466.7774658203125,0.715539693832397
2823,857,3350,338.4439392089844,134.13494873046875,184.00631713867188,187.33148193359375,0.9705569148063661
2824,857,16261,99.0408935546875,678.3829956054688,240.93112182617188,245.99871826171875,0.888789892196655
2825,857,31862,575.5391235351562,741.1968994140625,207.19683837890625,222.66058349609375,0.766197979450225
2826,858,3350,379.6999206542969,190.00973510742188,184.13406372070312,184.86029052734375,0.9714855551719661
2827,858,16261,136.30975341796875,768.8399658203125,242.37628173828125,236.28662109375,0.9004569053649901
2828,858,31862,612.9049682617188,834.0722045898438,209.99993896484375,208.32427978515625,0.5786303877830501
2829,86,1899,685.4473266601562,811.243896484375,130.76470947265625,208.69488525390625,0.9664950966835021
2830,86,29344,114.7164077758789,157.05697631835938,277.54210662841797,416.6056823730469,0.9662461280822751
2831,86,16547,157.01217651367188,762.3720703125,231.60989379882812,242.1016845703125,0.9644038081169121
2832,86,21770,617.5802001953125,253.91769409179688,191.802978515625,182.14968872070312,0.7110432982444761
2833,861,2482,566.5405883789062,148.90740966796875,308.33575439453125,436.83636474609375,0.9674656391143791
2834,861,25437,121.1856460571289,833.0509643554688,261.05941009521484,265.83294677734375,0.9589904546737671
2835,861,12080,657.2442626953125,697.108642578125,252.59765625,469.6915283203125,0.878200232982635
2836,861,19551,71.29475402832031,101.52114868164062,339.23451232910156,461.9746398925781,0.8409122824668881
2837,862,3482,600.8436889648438,843.5660400390625,277.90875244140625,189.8560791015625,0.9817728400230401
2838,862,34596,76.90225982666016,139.7267303466797,453.6080551147461,403.66920471191406,0.9770847558975221
2839,862,25468,84.19853973388672,825.4383544921875,348.16556549072266,309.005615234375,0.9708068370819091
2840,862,36636,674.032958984375,174.30882263183594,172.48870849609375,253.4419708251953,0.9608318805694581
2841,864,34596,58.294952392578125,108.4881820678711,441.76678466796875,421.6406021118164,0.9797642230987541
2842,864,25468,47.74281311035156,789.3343505859375,350.7176971435547,297.458740234375,0.976503670215606
2843,864,3482,578.2141723632812,811.0475463867188,271.96795654296875,192.69140625,0.9757746458053581
2844,864,36636,643.863525390625,170.8172607421875,169.57757568359375,246.03082275390625,0.9278035759925841
2845,866,3350,305.6560363769531,171.9860382080078,184.57464599609375,190.0461883544922,0.9670967459678651
2846,866,16687,28.86261749267578,531.8072509765625,430.01876068115234,597.5997314453125,0.836269259452819
2847,866,35205,479.0983581542969,569.180908203125,402.9070739746094,347.11822509765625,0.554626107215881
2848,867,3350,346.1635437011719,232.5709228515625,187.80020141601562,184.53912353515625,0.9645176529884331
2849,867,16687,67.09085845947266,623.9302368164062,437.2350082397461,586.6387329101562,0.835855901241302
2850,867,35205,533.12353515625,666.09521484375,383.37567138671875,347.88714599609375,0.647443532943725
2851,868,31884,34.02304458618164,59.01863479614258,405.7828025817871,503.3804740905762,0.981904685497283
2852,868,3482,587.88623046875,845.377685546875,279.71881103515625,167.11480712890625,0.978700459003448
2853,868,27652,95.2142105102539,851.2567138671875,221.13277435302734,210.074951171875,0.956777930259704
2854,868,16231,648.180908203125,231.75799560546875,192.49407958984375,181.23822021484375,0.9495987296104431
2855,869,31884,19.916030883789062,40.12957000732422,390.1029510498047,500.88672637939453,0.980678796768188
2856,869,3482,557.515869140625,813.7531127929688,289.6396484375,173.7060546875,0.974438965320587
2857,869,27652,59.989810943603516,810.5491333007812,225.85049057006836,211.95184326171875,0.9541094899177551
2858,869,16231,619.4658203125,221.90884399414062,187.076904296875,185.97406005859375,0.9409512877464291
2859,870,31884,572.104736328125,680.85791015625,394.49737548828125,513.564697265625,0.9816602468490601
2860,870,3482,131.1959686279297,287.0264892578125,275.5604705810547,176.26919555664062,0.97037672996521
2861,870,27652,673.1231079101562,255.33607482910156,219.34564208984375,199.4421844482422,0.9423614144325251
2862,870,16231,141.4214630126953,848.3435668945312,198.7268829345703,190.73663330078125,0.9370374083518981
2863,873,3350,343.4669494628906,224.03355407714844,184.57949829101562,183.59327697753906,0.968482851982116
2864,873,16687,82.17970275878906,602.335693359375,416.2410125732422,609.8677978515625,0.8998504877090451
2865,874,20876,85.03315734863281,724.0899047851562,330.98423767089844,241.73931884765625,0.9813925623893731
2866,874,31884,138.50665283203125,142.57974243164062,439.80615234375,483.0617980957031,0.979668676853179
2867,874,3482,625.54345703125,714.9923095703125,207.6795654296875,274.00811767578125,0.9701519608497621
2868,874,16231,624.3391723632812,218.80435180664062,192.63446044921875,188.10736083984375,0.952472388744354
2869,875,20876,116.68939971923828,769.7488403320312,332.5479049682617,230.47650146484375,0.9885559678077691
2870,875,31884,174.15040588378906,182.5838623046875,431.17539978027344,466.6483154296875,0.984778940677642
2871,875,3482,651.2077026367188,747.3374633789062,209.89154052734375,273.24432373046875,0.9682979583740231
2872,875,16231,656.0148315429688,233.16485595703125,192.3160400390625,177.79132080078125,0.945788502693176
2873,878,36636,641.7083740234375,207.2915802001953,190.20672607421875,248.3959503173828,0.981385767459869
2874,878,3482,588.16845703125,844.2898559570312,281.8507080078125,166.324951171875,0.9745982885360711
2875,878,27652,95.97439575195312,851.8426513671875,221.859375,209.7843017578125,0.9575757980346681
2876,878,34596,71.59909057617188,123.5430908203125,338.4825744628906,505.05841064453125,0.93494427204132
2877,879,3482,559.2991333007812,811.9846801757812,288.5369873046875,174.71282958984375,0.9742932915687561
2878,879,36636,612.3717041015625,197.89584350585938,185.59344482421875,246.37741088867188,0.9659187197685241
2879,879,27652,62.020599365234375,812.3490600585938,226.30667114257812,210.188720703125,0.9551453590393061
2880,879,34596,59.06135940551758,93.04103088378906,341.4361991882324,498.4546356201172,0.9189340472221371
2881,88,1899,130.3129119873047,230.57774353027344,204.48655700683594,138.8014373779297,0.9828056693077081
2882,88,16550,614.7686157226562,51.96993637084961,284.102294921875,479.69931411743164,0.9784970283508301
2883,88,31704,619.2199096679688,733.1575927734375,251.25152587890625,447.76318359375,0.9403462409973141
2884,88,18109,74.23963165283203,790.9114379882812,306.7896041870117,296.63616943359375,0.755010187625885
2885,880,2482,76.22732543945312,668.4494018554688,229.94412231445312,480.07269287109375,0.9770199060440061
2886,880,5093,509.84521484375,166.82859802246094,269.78704833984375,261.39100646972656,0.924038469791412
2887,880,13394,76.31669616699219,93.70685577392578,220.8374786376953,474.09386444091797,0.82643973827362
2888,880,23222,512.9857177734375,587.5584716796875,303.43182373046875,521.238037109375,0.776635944843292
2889,882,2482,639.2796630859375,57.29558181762695,220.51019287109375,483.0279655456543,0.9785046577453611
2890,882,5093,149.26431274414062,839.0969848632812,279.2654724121094,271.57110595703125,0.9056587219238281
2891,882,13394,648.7490234375,675.1060791015625,228.84234619140625,488.498291015625,0.849422514438629
2892,882,23222,132.31768798828125,87.67121887207031,303.8933410644531,517.9409637451172,0.7769972085952751
2893,883,3482,602.019287109375,843.5767822265625,278.28436279296875,189.9893798828125,0.9822301864624021
2894,883,16231,627.7822265625,219.90237426757812,194.161376953125,182.23992919921875,0.9433785676956171
2895,883,25468,55.304744720458984,856.496826171875,372.07761001586914,222.976318359375,0.909578323364257
2896,883,28762,146.77223205566406,230.63385009765625,210.84825134277344,206.200927734375,0.893128931522369
2897,886,35205,540.6871337890625,260.3706970214844,271.2784423828125,386.0227966308594,0.965361833572387
2898,886,3350,412.0090637207031,891.6009521484375,186.79275512695312,194.1097412109375,0.959804832935333
2899,886,31862,164.9849853515625,286.3130798339844,205.0406494140625,202.03802490234375,0.671147108078002
2900,888,35205,164.0123748779297,641.4521484375,262.4426727294922,394.4556884765625,0.9680622816085811
2901,888,3350,382.12408447265625,206.8253631591797,181.6474609375,183.28977966308594,0.96773624420166
2902,888,31862,608.1356201171875,836.4671020507812,208.7266845703125,207.42572021484375,0.585501968860626
2903,889,20876,544.6749267578125,294.3814697265625,327.6705322265625,233.90576171875,0.976525604724884
2904,889,3482,141.4795379638672,290.6113586425781,214.37046813964844,255.88034057617188,0.9709362983703611
2905,889,16231,132.58409118652344,847.953125,196.7731475830078,191.2333984375,0.9235149025917051
2906,889,28762,708.2283935546875,891.234375,223.41607666015625,214.885986328125,0.9151053428649901
2907,89,1899,113.6819839477539,220.29324340820312,203.72908782958984,141.84603881835938,0.9780797958374021
2908,89,16550,584.900634765625,43.29238510131836,279.53131103515625,468.6829261779785,0.9757288098335261
2909,89,31704,589.8493041992188,690.76171875,260.14324951171875,459.335693359375,0.9167367815971371
2910,89,18109,44.084434509277344,746.726318359375,309.71704864501953,296.94873046875,0.8296601176261901
2911,891,20876,84.25180053710938,723.7954711914062,332.54583740234375,240.59613037109375,0.9798332452774041
2912,891,3482,625.8177490234375,714.3946533203125,207.78106689453125,275.177978515625,0.969722867012023
2913,891,16231,626.3430786132812,224.53158569335938,187.37738037109375,179.24542236328125,0.9522989392280571
2914,891,28762,54.786781311035156,174.90403747558594,209.23137664794922,198.70643615722656,0.889409124851226
2915,894,20876,84.3757095336914,723.3168334960938,331.5713119506836,242.6021728515625,0.9815836548805231
2916,894,3482,624.4466552734375,716.6972045898438,209.06549072265625,273.53955078125,0.9725151062011711
2917,894,25366,31.974720001220703,27.649118423461914,408.6270561218262,438.99254417419434,0.96718829870224
2918,894,36636,604.3018798828125,203.671875,179.33746337890625,245.723388671875,0.955479681491851
2919,895,16550,533.8684692382812,37.991615295410156,302.7930908203125,457.0260238647461,0.9771514534950251
2920,895,3543,90.3829116821289,223.00762939453125,204.9773178100586,196.78369140625,0.9401992559432981
2921,895,10220,582.8141479492188,771.467529296875,228.0792236328125,225.17919921875,0.8675855398178101
2922,895,21025,104.78836059570312,821.5701904296875,175.32598876953125,176.74224853515625,0.7764173746109001
2923,896,16550,566.1427001953125,45.55499267578125,297.3570556640625,467.7271728515625,0.9837228655815121
2924,896,3543,114.90286254882812,233.1232147216797,200.836181640625,202.72401428222656,0.9298508763313291
2925,896,10220,613.6914672851562,809.7507934570312,222.32830810546875,221.93218994140625,0.8217949271202081
2926,896,21025,135.05897521972656,858.6007690429688,178.57298278808594,171.09906005859375,0.771591544151306
2927,897,16550,112.01553344726562,722.9532470703125,316.0060729980469,498.947265625,0.9836435914039611
2928,897,3543,676.303955078125,835.576416015625,212.46209716796875,209.31396484375,0.947813689708709
2929,897,10220,168.40484619140625,271.47003173828125,225.32827758789062,215.03701782226562,0.864052057266235
2930,897,21025,677.3086547851562,284.6495056152344,176.3997802734375,170.746337890625,0.8156000375747681
2931,898,16547,71.0610580444336,777.9282836914062,240.52057647705078,240.134521484375,0.9546626210212701
2932,898,3543,122.28608703613281,168.97584533691406,198.1992645263672,202.46202087402344,0.941724598407745
2933,898,27925,556.263916015625,594.033203125,270.21600341796875,478.71484375,0.9210396409034721
2934,9,3482,559.625,813.1511840820312,288.0172119140625,174.0177001953125,0.974894106388092
2935,9,27652,62.510807037353516,813.4852905273438,226.77602767944336,208.87396240234375,0.9602218866348261
2936,9,22346,112.28592681884766,210.27853393554688,205.53874969482422,196.01303100585938,0.9210075736045831
2937,9,20237,595.3728637695312,177.55213928222656,224.55828857421875,208.4541778564453,0.9171199202537531
2938,90,1899,659.5662231445312,903.8430786132812,209.84222412109375,147.15875244140625,0.9847303032875061
2939,90,16550,91.28945922851562,715.1595458984375,293.8396301269531,486.6004638671875,0.9775444269180291
2940,90,31704,129.21461486816406,129.04345703125,247.71571350097656,420.02490234375,0.91862815618515
2941,90,18109,613.6571044921875,207.26104736328125,298.2489013671875,298.63299560546875,0.7582014799118041
2942,900,16547,108.66960906982422,821.2823486328125,228.20600128173828,226.6224365234375,0.9626478552818291
2943,900,3543,131.53208923339844,179.60076904296875,212.74681091308594,200.8427734375,0.9625170826911921
2944,900,27925,598.8856201171875,634.2157592773438,250.46783447265625,468.05303955078125,0.9343573451042171
2945,904,3482,608.60693359375,791.3623046875,271.731201171875,209.94189453125,0.9772540330886841
2946,904,27732,125.05795288085938,761.055908203125,312.1505432128906,281.6512451171875,0.9727904200553891
2947,904,30307,148.75474548339844,47.737205505371094,303.2001190185547,484.45890045166016,0.9611966013908381
2948,904,20237,645.08349609375,187.4160614013672,223.8135986328125,220.5254364013672,0.904714822769165
2949,906,3482,126.35601806640625,308.1658630371094,264.0909118652344,197.80581665039062,0.9868004322052001
2950,906,27732,561.4287719726562,259.43829345703125,303.77239990234375,266.98858642578125,0.9682670831680291
2951,906,30307,540.6742553710938,714.9021606445312,320.25250244140625,509.60638427734375,0.943607747554779
2952,906,20237,114.64105224609375,851.689697265625,235.12274169921875,233.0531005859375,0.922326683998107
2953,908,3350,303.5152282714844,192.82559204101562,184.29684448242188,188.75506591796875,0.9703823328018181
2954,908,20237,118.13346862792969,715.1574096679688,228.87229919433594,233.13800048828125,0.817187845706939
2955,908,31862,575.626220703125,741.40478515625,207.21820068359375,223.037841796875,0.765540838241577
2956,91,1899,628.473876953125,894.1699829101562,217.4093017578125,134.84429931640625,0.9784219264984131
2957,91,16547,128.4742889404297,864.4247436523438,234.3646697998047,242.72735595703125,0.960911691188812
2958,91,27925,146.25396728515625,143.19410705566406,257.1813049316406,448.05723571777344,0.8795843124389641
2959,91,19606,689.0145263671875,301.3999938964844,160.01226806640625,148.34634399414062,0.8114650845527641
2960,910,3482,175.50706481933594,275.7889709472656,259.9525604248047,217.9599609375,0.9787678122520441
2961,910,25366,517.3179931640625,693.3605346679688,440.9805908203125,456.08599853515625,0.9720764756202691
2962,910,29666,128.41464233398438,877.2578735351562,229.32318115234375,231.56610107421875,0.959505259990692
2963,910,27776,640.384521484375,296.53509521484375,175.79345703125,192.00369262695312,0.9474438428878781
2964,912,25366,29.436986923217773,102.75820922851562,442.1588382720947,423.8644104003906,0.975101947784423
2965,912,3482,535.8843994140625,779.2848510742188,266.91180419921875,226.08709716796875,0.974056184291839
2966,912,29666,598.8668212890625,161.29611206054688,221.90374755859375,214.68576049804688,0.9725266098976131
2967,912,27776,141.00267028808594,774.279052734375,182.2080535888672,203.3095703125,0.9415280222892761
2968,914,3350,368.59808349609375,123.29904174804688,186.3046875,189.11178588867188,0.9622248411178581
2969,914,13899,551.944091796875,701.40087890625,212.8026123046875,257.08294677734375,0.9120542407035821
2970,914,35205,48.54578399658203,619.2824096679688,338.1371383666992,337.90069580078125,0.8798500299453731
2971,915,3350,409.8100891113281,180.4601287841797,187.81704711914062,182.18614196777344,0.9684153199195861
